text,target,category,polarity,_merge
"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı.",Manzarasi,AMBIENCE#GENERAL,positive,right_only
"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı. Geri kalan hersey tazeydi kayısı ve cevizle süslemeleri çok hoşuma gitti kahvaltıya fresh bir hava katmışlar. Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi . Kısacası manzarası için gidilebilinir bir yer sadece .",,AMBIENCE#GENERAL,positive,left_only
"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı. Geri kalan hersey tazeydi kayısı ve cevizle süslemeleri çok hoşuma gitti kahvaltıya fresh bir hava katmışlar. Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi . Kısacası manzarası için gidilebilinir bir yer sadece .",,FOOD#QUALITY,conflict,left_only
"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı. Geri kalan hersey tazeydi kayısı ve cevizle süslemeleri çok hoşuma gitti kahvaltıya fresh bir hava katmışlar. Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi . Kısacası manzarası için gidilebilinir bir yer sadece .",,FOOD#STYLE_OPTIONS,negative,left_only
"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı. Geri kalan hersey tazeydi kayısı ve cevizle süslemeleri çok hoşuma gitti kahvaltıya fresh bir hava katmışlar. Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi . Kısacası manzarası için gidilebilinir bir yer sadece .",,RESTAURANT#GENERAL,negative,left_only
"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı. Geri kalan hersey tazeydi kayısı ve cevizle süslemeleri çok hoşuma gitti kahvaltıya fresh bir hava katmışlar. Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi . Kısacası manzarası için gidilebilinir bir yer sadece .",,SERVICE#GENERAL,positive,left_only
"Manzarası süper, zaten süper olan başka birşeyde yok. Diğer lezzetlerin tamamı standart. Bu lezzetlere göre uygılanan fiyatlarda pahalı bence. Manzara parası eklenmiş yiyeceklerin üzerine",,AMBIENCE#GENERAL,positive,left_only
"Manzarası süper, zaten süper olan başka birşeyde yok. Diğer lezzetlerin tamamı standart. Bu lezzetlere göre uygılanan fiyatlarda pahalı bence. Manzara parası eklenmiş yiyeceklerin üzerine",,FOOD#PRICES,negative,left_only
"Manzarası süper, zaten süper olan başka birşeyde yok. Diğer lezzetlerin tamamı standart. Bu lezzetlere göre uygılanan fiyatlarda pahalı bence. Manzara parası eklenmiş yiyeceklerin üzerine",,FOOD#QUALITY,neutral,left_only
"Manzarası süper, zaten süper olan başka birşeyde yok. Diğer lezzetlerin tamamı standart. Bu lezzetlere göre uygılanan fiyatlarda pahalı bence. Manzara parası eklenmiş yiyeceklerin üzerine",,RESTAURANT#GENERAL,negative,left_only
Manzarası süper. Gerçekten çok güzel bir konumda yer alıyor. Servisi hızlı. Ne zaman gitsek güler yüzle ayrılıyoruz. Köfteleri de lezzetli.,,AMBIENCE#GENERAL,positive,left_only
Manzarası süper. Gerçekten çok güzel bir konumda yer alıyor. Servisi hızlı. Ne zaman gitsek güler yüzle ayrılıyoruz. Köfteleri de lezzetli.,,FOOD#QUALITY,positive,left_only
Manzarası süper. Gerçekten çok güzel bir konumda yer alıyor. Servisi hızlı. Ne zaman gitsek güler yüzle ayrılıyoruz. Köfteleri de lezzetli.,,LOCATION#GENERAL,positive,left_only
Manzarası süper. Gerçekten çok güzel bir konumda yer alıyor. Servisi hızlı. Ne zaman gitsek güler yüzle ayrılıyoruz. Köfteleri de lezzetli.,,RESTAURANT#GENERAL,positive,left_only
Manzarası süper. Gerçekten çok güzel bir konumda yer alıyor. Servisi hızlı. Ne zaman gitsek güler yüzle ayrılıyoruz. Köfteleri de lezzetli.,,SERVICE#GENERAL,positive,left_only
"Manzaraya da sufleye de bayildik. Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi. Sufle 13,5 lira, çay 4,5 lira.",,AMBIENCE#GENERAL,positive,left_only
"Manzaraya da sufleye de bayildik. Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi. Sufle 13,5 lira, çay 4,5 lira.",,DRINKS#PRICES,neutral,left_only
"Manzaraya da sufleye de bayildik. Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi. Sufle 13,5 lira, çay 4,5 lira.",,FOOD#PRICES,neutral,left_only
"Manzaraya da sufleye de bayildik. Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi. Sufle 13,5 lira, çay 4,5 lira.",,FOOD#QUALITY,positive,left_only
"Mart ayinin son gunu bugun berbatti burasi. Kahvaltiliklar geldi cay yok gelen menemen bozuk domatesten,kokusu tadi yenecek gibi degil, yan masada surekli onu istemistik biz gelmedi diyip durdu bizim gibi. Normalde sevdigim bir kahvalticiydi bgn ne yedigimi anladim ne bisi!",,FOOD#QUALITY,negative,left_only
"Mart ayinin son gunu bugun berbatti burasi. Kahvaltiliklar geldi cay yok gelen menemen bozuk domatesten,kokusu tadi yenecek gibi degil, yan masada surekli onu istemistik biz gelmedi diyip durdu bizim gibi. Normalde sevdigim bir kahvalticiydi bgn ne yedigimi anladim ne bisi!",,FOOD#STYLE_OPTIONS,negative,left_only
"Mart ayinin son gunu bugun berbatti burasi. Kahvaltiliklar geldi cay yok gelen menemen bozuk domatesten,kokusu tadi yenecek gibi degil, yan masada surekli onu istemistik biz gelmedi diyip durdu bizim gibi. Normalde sevdigim bir kahvalticiydi bgn ne yedigimi anladim ne bisi!",,RESTAURANT#GENERAL,negative,left_only
Masa yerlesimleri pek guzel degil oturma duzeni olmamis.,Masa yerlesimleri,AMBIENCE#GENERAL,negative,right_only
Masa yerlesimleri pek guzel degil oturma duzeni olmamis. Yer bulmak da zor oluyor. Cok cesitli caylar var ancak fiyatlari biraz yuksek. İngiliz cayi istedigimde sut getirmediler gerekce olarak da kotu oldugunh soylediler garson tersledi hatta,,AMBIENCE#GENERAL,negative,left_only
Masa yerlesimleri pek guzel degil oturma duzeni olmamis. Yer bulmak da zor oluyor. Cok cesitli caylar var ancak fiyatlari biraz yuksek. İngiliz cayi istedigimde sut getirmediler gerekce olarak da kotu oldugunh soylediler garson tersledi hatta,,DRINKS#PRICES,negative,left_only
Masa yerlesimleri pek guzel degil oturma duzeni olmamis. Yer bulmak da zor oluyor. Cok cesitli caylar var ancak fiyatlari biraz yuksek. İngiliz cayi istedigimde sut getirmediler gerekce olarak da kotu oldugunh soylediler garson tersledi hatta,,DRINKS#STYLE_OPTIONS,positive,left_only
Masa yerlesimleri pek guzel degil oturma duzeni olmamis. Yer bulmak da zor oluyor. Cok cesitli caylar var ancak fiyatlari biraz yuksek. İngiliz cayi istedigimde sut getirmediler gerekce olarak da kotu oldugunh soylediler garson tersledi hatta,,SERVICE#GENERAL,negative,left_only
Mekan dekorasyonu çok başarılı. Mezeler oldukça güzel ve çeşitli. Ancak balıklara gelince bir durdum. Bildiğin çiftlik balığı geldi. Daha lezzetli bir ana yemek bekliyordum açıkçası. Fiyatlar ortalama meyhane fiyatlarının üzerinde.,,AMBIENCE#GENERAL,positive,left_only
Mekan dekorasyonu çok başarılı. Mezeler oldukça güzel ve çeşitli. Ancak balıklara gelince bir durdum. Bildiğin çiftlik balığı geldi. Daha lezzetli bir ana yemek bekliyordum açıkçası. Fiyatlar ortalama meyhane fiyatlarının üzerinde.,,FOOD#QUALITY,conflict,left_only
Mekan dekorasyonu çok başarılı. Mezeler oldukça güzel ve çeşitli. Ancak balıklara gelince bir durdum. Bildiğin çiftlik balığı geldi. Daha lezzetli bir ana yemek bekliyordum açıkçası. Fiyatlar ortalama meyhane fiyatlarının üzerinde.,,FOOD#STYLE_OPTIONS,positive,left_only
Mekan dekorasyonu çok başarılı. Mezeler oldukça güzel ve çeşitli. Ancak balıklara gelince bir durdum. Bildiğin çiftlik balığı geldi. Daha lezzetli bir ana yemek bekliyordum açıkçası. Fiyatlar ortalama meyhane fiyatlarının üzerinde.,,RESTAURANT#PRICES,neutral,left_only
"Mekan enteresan bir havaya sahip , haftaici aksamlari abiler ellerinde nargilelerle çayla muhabbetin dibine vururken. Hafta sonu sabahlari ozellikle evli ve cocuklu ciftlerin kahvalti merkezi oluyor. Yemeklerini ve caylarini begendigim. Fiyat olarak gayet mantikli bir isletme. Tavsiyemdir",,AMBIENCE#GENERAL,neutral,left_only
"Mekan enteresan bir havaya sahip , haftaici aksamlari abiler ellerinde nargilelerle çayla muhabbetin dibine vururken. Hafta sonu sabahlari ozellikle evli ve cocuklu ciftlerin kahvalti merkezi oluyor. Yemeklerini ve caylarini begendigim. Fiyat olarak gayet mantikli bir isletme. Tavsiyemdir",,DRINKS#QUALITY,positive,left_only
"Mekan enteresan bir havaya sahip , haftaici aksamlari abiler ellerinde nargilelerle çayla muhabbetin dibine vururken. Hafta sonu sabahlari ozellikle evli ve cocuklu ciftlerin kahvalti merkezi oluyor. Yemeklerini ve caylarini begendigim. Fiyat olarak gayet mantikli bir isletme. Tavsiyemdir",,FOOD#QUALITY,positive,left_only
"Mekan enteresan bir havaya sahip , haftaici aksamlari abiler ellerinde nargilelerle çayla muhabbetin dibine vururken. Hafta sonu sabahlari ozellikle evli ve cocuklu ciftlerin kahvalti merkezi oluyor. Yemeklerini ve caylarini begendigim. Fiyat olarak gayet mantikli bir isletme. Tavsiyemdir",,RESTAURANT#GENERAL,positive,left_only
"Mekan enteresan bir havaya sahip , haftaici aksamlari abiler ellerinde nargilelerle çayla muhabbetin dibine vururken. Hafta sonu sabahlari ozellikle evli ve cocuklu ciftlerin kahvalti merkezi oluyor. Yemeklerini ve caylarini begendigim. Fiyat olarak gayet mantikli bir isletme. Tavsiyemdir",,RESTAURANT#PRICES,positive,left_only
Mekan güzel ferah. Servis çok hızlı. Çok fazla çeşit var. Bazı çeşitler kebapla çok alakasız olabiliyor. Fiyatları makul. Yemekler lezzetli,,AMBIENCE#GENERAL,positive,left_only
Mekan güzel ferah. Servis çok hızlı. Çok fazla çeşit var. Bazı çeşitler kebapla çok alakasız olabiliyor. Fiyatları makul. Yemekler lezzetli,,FOOD#QUALITY,positive,left_only
Mekan güzel ferah. Servis çok hızlı. Çok fazla çeşit var. Bazı çeşitler kebapla çok alakasız olabiliyor. Fiyatları makul. Yemekler lezzetli,,FOOD#STYLE_OPTIONS,conflict,left_only
Mekan güzel ferah. Servis çok hızlı. Çok fazla çeşit var. Bazı çeşitler kebapla çok alakasız olabiliyor. Fiyatları makul. Yemekler lezzetli,,RESTAURANT#PRICES,positive,left_only
Mekan güzel ferah. Servis çok hızlı. Çok fazla çeşit var. Bazı çeşitler kebapla çok alakasız olabiliyor. Fiyatları makul. Yemekler lezzetli,,SERVICE#GENERAL,positive,left_only
Mekan çok büyük olduğu için personel yetişemiyo ve servis sürekli aksıyor.,personel,SERVICE#GENERAL,negative,right_only
"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil. Tüm puanı mekan hakediyor. Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim",,AMBIENCE#GENERAL,positive,left_only
"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil. Tüm puanı mekan hakediyor. Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim",,DRINKS#QUALITY,positive,left_only
"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil. Tüm puanı mekan hakediyor. Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim",,FOOD#QUALITY,negative,left_only
"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil. Tüm puanı mekan hakediyor. Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim",,FOOD#STYLE_OPTIONS,positive,left_only
"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil. Tüm puanı mekan hakediyor. Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim",,RESTAURANT#GENERAL,negative,left_only
Mekan-dekorasyon fena değil ama etlerin kalitesi ve fiyatların yüksekliği ile karşılaştırıldığında biraz sönük kalıyor.,Mekan-dekorasyon,AMBIENCE#GENERAL,negative,left_only
Mekan-dekorasyon fena değil ama etlerin kalitesi ve fiyatların yüksekliği ile karşılaştırıldığında biraz sönük kalıyor.,etlerin,FOOD#QUALITY,negative,left_only
Mekan-dekorasyon fena değil ama etlerin kalitesi ve fiyatların yüksekliği ile karşılaştırıldığında biraz sönük kalıyor.,fiyatların,RESTAURANT#PRICES,negative,left_only
Mekanin isletmecisi beyin tavri tarzi konusmasi uslubu ve terbiyesi yerlerde.,tavri tarzi konusmasi uslubu,SERVICE#GENERAL,negative,right_only
"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat. - Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar. Ben farkli zamanlarda gittim ama mekanin kimligi enerjisi bana hitap etmiyor... Mutlaka müdavimleri vardir ama beni çekmiyor. Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...",,FOOD#QUALITY,neutral,left_only
"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat. - Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar. Ben farkli zamanlarda gittim ama mekanin kimligi enerjisi bana hitap etmiyor... Mutlaka müdavimleri vardir ama beni çekmiyor. Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...",,LOCATION#GENERAL,positive,left_only
"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat. - Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar. Ben farkli zamanlarda gittim ama mekanin kimligi enerjisi bana hitap etmiyor... Mutlaka müdavimleri vardir ama beni çekmiyor. Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...",,RESTAURANT#GENERAL,negative,left_only
"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat. - Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar. Ben farkli zamanlarda gittim ama mekanin kimligi enerjisi bana hitap etmiyor... Mutlaka müdavimleri vardir ama beni çekmiyor. Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...",,SERVICE#GENERAL,negative,left_only
"Mekanı bilmeyeniniz yoktur. Kız kulesi karşısında eşşsiz bir manzara , meşhur olduktan sonra tabiki her yer gibi lezzet kalitesi düşüyor. Bu konuda her mekan böyledir",,AMBIENCE#GENERAL,positive,left_only
"Mekanı bilmeyeniniz yoktur. Kız kulesi karşısında eşşsiz bir manzara , meşhur olduktan sonra tabiki her yer gibi lezzet kalitesi düşüyor. Bu konuda her mekan böyledir",,FOOD#QUALITY,negative,left_only
"Mekanı bilmeyeniniz yoktur. Kız kulesi karşısında eşşsiz bir manzara , meşhur olduktan sonra tabiki her yer gibi lezzet kalitesi düşüyor. Bu konuda her mekan böyledir",,RESTAURANT#GENERAL,neutral,left_only
"Menemeni leziz, balı enfes ama çayı için olumlu bir yorum yapamayacağım.",Menemeni,FOOD#QUALITY,positive,right_only
"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan. Eskiden Midpoint-House Cafe gibi mekanların sunduğu menüleri daha uygun fiyata sunduğundan tercih ediyorduk. Fakat son iki gidişimde çok pahalanmış buldum. Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var. Şimdilerde gözümde ancak ortalama bir mekan yani.",,FOOD#QUALITY,positive,left_only
"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan. Eskiden Midpoint-House Cafe gibi mekanların sunduğu menüleri daha uygun fiyata sunduğundan tercih ediyorduk. Fakat son iki gidişimde çok pahalanmış buldum. Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var. Şimdilerde gözümde ancak ortalama bir mekan yani.",,FOOD#STYLE_OPTIONS,positive,left_only
"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan. Eskiden Midpoint-House Cafe gibi mekanların sunduğu menüleri daha uygun fiyata sunduğundan tercih ediyorduk. Fakat son iki gidişimde çok pahalanmış buldum. Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var. Şimdilerde gözümde ancak ortalama bir mekan yani.",,LOCATION#GENERAL,positive,left_only
"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan. Eskiden Midpoint-House Cafe gibi mekanların sunduğu menüleri daha uygun fiyata sunduğundan tercih ediyorduk. Fakat son iki gidişimde çok pahalanmış buldum. Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var. Şimdilerde gözümde ancak ortalama bir mekan yani.",,RESTAURANT#GENERAL,neutral,left_only
